event	index	total	model_rel_path	status	elapsed_ms	note
end	1157	1448	tests/layered/comment_boxes/single_comment_01.elkt	ok	0	-
start	1158	1448	tests/layered/compaction_oned/hierarchical_ports/hports1.elkt	-	0	-
end	1158	1448	tests/layered/compaction_oned/hierarchical_ports/hports1.elkt	ok	1	-
start	1159	1448	tests/layered/compaction_oned/labels/edgeLabelAndSplines.elkt	-	0	-
end	1159	1448	tests/layered/compaction_oned/labels/edgeLabelAndSplines.elkt	ok	1	-
start	1160	1448	tests/layered/compaction_oned/labels/edgeLabelShouldBeCentered.elkt	-	0	-
end	1160	1448	tests/layered/compaction_oned/labels/edgeLabelShouldBeCentered.elkt	ok	0	-
start	1161	1448	tests/layered/compaction_oned/labels/edgeLabelSideSelection01.elkt	-	0	-
end	1161	1448	tests/layered/compaction_oned/labels/edgeLabelSideSelection01.elkt	ok	1	-
start	1162	1448	tests/layered/compaction_oned/labels/labels1.elkt	-	0	-
end	1162	1448	tests/layered/compaction_oned/labels/labels1.elkt	ok	2	-
start	1163	1448	tests/layered/compaction_oned/labels/labels2.elkt	-	0	-
end	1163	1448	tests/layered/compaction_oned/labels/labels2.elkt	ok	2	-
start	1164	1448	tests/layered/compaction_oned/nsport/south_port.elkt	-	0	-
end	1164	1448	tests/layered/compaction_oned/nsport/south_port.elkt	ok	0	-
start	1165	1448	tests/layered/compaction_oned/selfloop/selfloop_crash.elkt	-	0	-
end	1165	1448	tests/layered/compaction_oned/selfloop/selfloop_crash.elkt	ok	1	-
start	1166	1448	tests/layered/compaction_oned/selfloop/selfloop_orthogonal.elkt	-	0	-
end	1166	1448	tests/layered/compaction_oned/selfloop/selfloop_orthogonal.elkt	ok	1	-
start	1167	1448	tests/layered/compaction_oned/selfloop/selfloop_spline.elkt	-	0	-
end	1167	1448	tests/layered/compaction_oned/selfloop/selfloop_spline.elkt	ok	1	-
start	1168	1448	tests/layered/compaction_oned/splines/moreThanOneStraightSegmentPath.elkt	-	0	-
end	1168	1448	tests/layered/compaction_oned/splines/moreThanOneStraightSegmentPath.elkt	ok	1	-
start	1169	1448	tests/layered/compaction_oned/splines/moreThanOneStraightSegmentPath2.elkt	-	0	-
end	1169	1448	tests/layered/compaction_oned/splines/moreThanOneStraightSegmentPath2.elkt	ok	1	-
start	1170	1448	tests/layered/connected_components/all_four_port_sides.elkt	-	0	-
end	1170	1448	tests/layered/connected_components/all_four_port_sides.elkt	ok	2	-
start	1171	1448	tests/layered/connected_components/compound01.elkt	-	0	-
end	1171	1448	tests/layered/connected_components/compound01.elkt	ok	1	-
start	1172	1448	tests/layered/connected_components/compound02.elkt	-	0	-
end	1172	1448	tests/layered/connected_components/compound02.elkt	ok	2	-
start	1173	1448	tests/layered/connected_components/compound03.elkt	-	0	-
end	1173	1448	tests/layered/connected_components/compound03.elkt	ok	4	-
start	1174	1448	tests/layered/connected_components/compound04.elkt	-	0	-
end	1174	1448	tests/layered/connected_components/compound04.elkt	ok	2	-
start	1175	1448	tests/layered/connected_components/compound05.elkt	-	0	-
end	1175	1448	tests/layered/connected_components/compound05.elkt	ok	3	-
start	1176	1448	tests/layered/connected_components/compound06.elkt	-	0	-
end	1176	1448	tests/layered/connected_components/compound06.elkt	ok	1	-
start	1177	1448	tests/layered/connected_components/compound07.elkt	-	0	-
end	1177	1448	tests/layered/connected_components/compound07.elkt	ok	2	-
start	1178	1448	tests/layered/connected_components/flat01.elkt	-	0	-
end	1178	1448	tests/layered/connected_components/flat01.elkt	ok	3	-
start	1179	1448	tests/layered/content_alignment/content_centered.elkt	-	0	-
end	1179	1448	tests/layered/content_alignment/content_centered.elkt	ok	1	-
start	1180	1448	tests/layered/content_alignment/content_centered_with_external_ports.elkt	-	0	-
end	1180	1448	tests/layered/content_alignment/content_centered_with_external_ports.elkt	ok	1	-
start	1181	1448	tests/layered/cross_counting/north_multiple.elkt	-	0	-
end	1181	1448	tests/layered/cross_counting/north_multiple.elkt	ok	3	-
start	1182	1448	tests/layered/cross_counting/north_south_fixed_side.elkt	-	0	-
end	1182	1448	tests/layered/cross_counting/north_south_fixed_side.elkt	ok	6	-
start	1183	1448	tests/layered/cross_counting/south_multiple.elkt	-	0	-
end	1183	1448	tests/layered/cross_counting/south_multiple.elkt	ok	2	-
start	1184	1448	tests/layered/edge_label_placement/edgeLabelSideSelection01.elkt	-	0	-
end	1184	1448	tests/layered/edge_label_placement/edgeLabelSideSelection01.elkt	ok	1	-
start	1185	1448	tests/layered/edge_label_placement/edgeLabelSideSelection02.elkt	-	0	-
end	1185	1448	tests/layered/edge_label_placement/edgeLabelSideSelection02.elkt	ok	2	-
start	1186	1448	tests/layered/edge_label_placement/edge__and_port_labels.elkt	-	0	-
end	1186	1448	tests/layered/edge_label_placement/edge__and_port_labels.elkt	ok	1	-
start	1187	1448	tests/layered/edge_label_placement/edge_label_spacing.elkt	-	0	-
end	1187	1448	tests/layered/edge_label_placement/edge_label_spacing.elkt	ok	0	-
start	1188	1448	tests/layered/edge_label_placement/edge_labels.elkt	-	0	-
end	1188	1448	tests/layered/edge_label_placement/edge_labels.elkt	ok	1	-
start	1189	1448	tests/layered/edge_label_placement/endLabelsWithPorts.elkt	-	0	-
end	1189	1448	tests/layered/edge_label_placement/endLabelsWithPorts.elkt	ok	0	-
start	1190	1448	tests/layered/edge_label_placement/headLabelMarginCalculation.elkt	-	0	-
end	1190	1448	tests/layered/edge_label_placement/headLabelMarginCalculation.elkt	ok	0	-
start	1191	1448	tests/layered/edge_label_placement/hierarchy01.elkt	-	0	-
end	1191	1448	tests/layered/edge_label_placement/hierarchy01.elkt	ok	5	-
start	1192	1448	tests/layered/edge_label_placement/hierarchy_center_edge_label_problem.elkt	-	0	-
end	1192	1448	tests/layered/edge_label_placement/hierarchy_center_edge_label_problem.elkt	ok	1	-
start	1193	1448	tests/layered/edge_label_placement/labelStacking_down_down.elkt	-	0	-
end	1193	1448	tests/layered/edge_label_placement/labelStacking_down_down.elkt	skipped_java_non_ok	0	java status was `error`
start	1194	1448	tests/layered/edge_label_placement/labelStacking_down_up.elkt	-	0	-
end	1194	1448	tests/layered/edge_label_placement/labelStacking_down_up.elkt	skipped_java_non_ok	0	java status was `error`
start	1195	1448	tests/layered/edge_label_placement/labelStacking_left_down.elkt	-	0	-
end	1195	1448	tests/layered/edge_label_placement/labelStacking_left_down.elkt	ok	0	-
start	1196	1448	tests/layered/edge_label_placement/labelStacking_left_up.elkt	-	0	-
end	1196	1448	tests/layered/edge_label_placement/labelStacking_left_up.elkt	ok	0	-
start	1197	1448	tests/layered/edge_label_placement/labelStacking_right_down.elkt	-	0	-
end	1197	1448	tests/layered/edge_label_placement/labelStacking_right_down.elkt	ok	0	-
start	1198	1448	tests/layered/edge_label_placement/labelStacking_right_up.elkt	-	0	-
end	1198	1448	tests/layered/edge_label_placement/labelStacking_right_up.elkt	ok	0	-
start	1199	1448	tests/layered/edge_label_placement/labelStacking_up_down.elkt	-	0	-
end	1199	1448	tests/layered/edge_label_placement/labelStacking_up_down.elkt	skipped_java_non_ok	0	java status was `error`
start	1200	1448	tests/layered/edge_label_placement/labelStacking_up_up.elkt	-	0	-
end	1200	1448	tests/layered/edge_label_placement/labelStacking_up_up.elkt	skipped_java_non_ok	0	java status was `error`
start	1201	1448	tests/layered/edge_label_placement/layerSelection_center_01.elkt	-	0	-
end	1201	1448	tests/layered/edge_label_placement/layerSelection_center_01.elkt	ok	1	-
start	1202	1448	tests/layered/edge_label_placement/layerSelection_center_02.elkt	-	0	-
end	1202	1448	tests/layered/edge_label_placement/layerSelection_center_02.elkt	ok	2	-
start	1203	1448	tests/layered/edge_label_placement/layerSelection_median.elkt	-	0	-
end	1203	1448	tests/layered/edge_label_placement/layerSelection_median.elkt	ok	2	-
start	1204	1448	tests/layered/edge_label_placement/layerSelection_widest.elkt	-	0	-
end	1204	1448	tests/layered/edge_label_placement/layerSelection_widest.elkt	ok	2	-
start	1205	1448	tests/layered/edge_label_placement/northSouthPorts_down_down_01.elkt	-	0	-
end	1205	1448	tests/layered/edge_label_placement/northSouthPorts_down_down_01.elkt	skipped_java_non_ok	0	java status was `error`
start	1206	1448	tests/layered/edge_label_placement/northSouthPorts_down_down_02.elkt	-	0	-
end	1206	1448	tests/layered/edge_label_placement/northSouthPorts_down_down_02.elkt	skipped_java_non_ok	0	java status was `error`
start	1207	1448	tests/layered/edge_label_placement/northSouthPorts_right_down_01.elkt	-	0	-
end	1207	1448	tests/layered/edge_label_placement/northSouthPorts_right_down_01.elkt	skipped_java_non_ok	0	java status was `error`
start	1208	1448	tests/layered/edge_label_placement/northSouthPorts_right_down_02.elkt	-	0	-
end	1208	1448	tests/layered/edge_label_placement/northSouthPorts_right_down_02.elkt	skipped_java_non_ok	0	java status was `error`
start	1209	1448	tests/layered/edge_label_placement/smartLabelSideSelection_right_01.elkt	-	0	-
end	1209	1448	tests/layered/edge_label_placement/smartLabelSideSelection_right_01.elkt	ok	1	-
start	1210	1448	tests/layered/hierarchical_ports/hierarchy01.elkt	-	0	-
end	1210	1448	tests/layered/hierarchical_ports/hierarchy01.elkt	ok	1	-
start	1211	1448	tests/layered/hierarchical_ports/hierarchy02.elkt	-	0	-
end	1211	1448	tests/layered/hierarchical_ports/hierarchy02.elkt	ok	3	-
start	1212	1448	tests/layered/hierarchical_ports/hierarchy03.elkt	-	0	-
end	1212	1448	tests/layered/hierarchical_ports/hierarchy03.elkt	ok	1	-
start	1213	1448	tests/layered/hierarchical_ports/hierarchy04.elkt	-	0	-
end	1213	1448	tests/layered/hierarchical_ports/hierarchy04.elkt	ok	1	-
start	1214	1448	tests/layered/hierarchical_ports/hierarchy05.elkt	-	0	-
end	1214	1448	tests/layered/hierarchical_ports/hierarchy05.elkt	ok	2	-
start	1215	1448	tests/layered/hierarchical_ports/hierarchy06.elkt	-	0	-
end	1215	1448	tests/layered/hierarchical_ports/hierarchy06.elkt	ok	2	-
start	1216	1448	tests/layered/hierarchical_ports/hierarchy07.elkt	-	0	-
end	1216	1448	tests/layered/hierarchical_ports/hierarchy07.elkt	ok	1	-
start	1217	1448	tests/layered/hierarchical_ports/hierarchy08.elkt	-	0	-
end	1217	1448	tests/layered/hierarchical_ports/hierarchy08.elkt	ok	1	-
start	1218	1448	tests/layered/hierarchical_ports/hierarchy09.elkt	-	0	-
end	1218	1448	tests/layered/hierarchical_ports/hierarchy09.elkt	ok	2	-
start	1219	1448	tests/layered/high_degree_nodes/Fan.elkt	-	0	-
end	1219	1448	tests/layered/high_degree_nodes/Fan.elkt	ok	5	-
start	1220	1448	tests/layered/high_degree_nodes/high-degree-example.elkt	-	0	-
end	1220	1448	tests/layered/high_degree_nodes/high-degree-example.elkt	ok	2	-
start	1221	1448	tests/layered/hyperedge_merging/hyperedge_labels.elkt	-	0	-
end	1221	1448	tests/layered/hyperedge_merging/hyperedge_labels.elkt	ok	1	-
start	1222	1448	tests/layered/hyperedge_merging/hyperedges01.elkt	-	0	-
end	1222	1448	tests/layered/hyperedge_merging/hyperedges01.elkt	ok	1	-
start	1223	1448	tests/layered/hyperedge_merging/inverted_ports.elkt	-	0	-
end	1223	1448	tests/layered/hyperedge_merging/inverted_ports.elkt	ok	1	-
start	1224	1448	tests/layered/hyperedge_merging/north_south_ports_01.elkt	-	0	-
end	1224	1448	tests/layered/hyperedge_merging/north_south_ports_01.elkt	ok	1	-
start	1225	1448	tests/layered/hyperedge_merging/north_south_ports_02.elkt	-	0	-
end	1225	1448	tests/layered/hyperedge_merging/north_south_ports_02.elkt	ok	1	-
start	1226	1448	tests/layered/hyperedge_merging/north_south_ports_03.elkt	-	0	-
end	1226	1448	tests/layered/hyperedge_merging/north_south_ports_03.elkt	ok	0	-
start	1227	1448	tests/layered/hyperedge_merging/unequal_src_tgt.elkt	-	0	-
end	1227	1448	tests/layered/hyperedge_merging/unequal_src_tgt.elkt	ok	1	-
start	1228	1448	tests/layered/hyperedge_merging/unequal_src_tgt_with_labels.elkt	-	0	-
end	1228	1448	tests/layered/hyperedge_merging/unequal_src_tgt_with_labels.elkt	ok	1	-
start	1229	1448	tests/layered/interactive_layout/firstLayer.elkt	-	0	-
end	1229	1448	tests/layered/interactive_layout/firstLayer.elkt	ok	3	-
start	1230	1448	tests/layered/interactive_layout/firstPosition.elkt	-	0	-
end	1230	1448	tests/layered/interactive_layout/firstPosition.elkt	ok	0	-
start	1231	1448	tests/layered/interactive_layout/lastLayer.elkt	-	0	-
end	1231	1448	tests/layered/interactive_layout/lastLayer.elkt	ok	0	-
start	1232	1448	tests/layered/interactive_layout/noDummyNodes.elkt	-	0	-
end	1232	1448	tests/layered/interactive_layout/noDummyNodes.elkt	ok	1	-
start	1233	1448	tests/layered/interactive_layout/nodePositions.elkt	-	0	-
end	1233	1448	tests/layered/interactive_layout/nodePositions.elkt	ok	0	-
start	1234	1448	tests/layered/interactive_layout/nodePositions2.elkt	-	0	-
end	1234	1448	tests/layered/interactive_layout/nodePositions2.elkt	ok	0	-
start	1235	1448	tests/layered/interactive_layout/nodePositions3.elkt	-	0	-
end	1235	1448	tests/layered/interactive_layout/nodePositions3.elkt	ok	1	-
start	1236	1448	tests/layered/interactive_layout/nodePositions4.elkt	-	0	-
end	1236	1448	tests/layered/interactive_layout/nodePositions4.elkt	ok	1	-
start	1237	1448	tests/layered/interactive_layout/sameLayerEdges.elkt	-	0	-
end	1237	1448	tests/layered/interactive_layout/sameLayerEdges.elkt	ok	2	-
start	1238	1448	tests/layered/inverted_ports/east_input.elkt	-	0	-
end	1238	1448	tests/layered/inverted_ports/east_input.elkt	ok	0	-
start	1239	1448	tests/layered/inverted_ports/external_ports.elkt	-	0	-
end	1239	1448	tests/layered/inverted_ports/external_ports.elkt	ok	1	-
start	1240	1448	tests/layered/inverted_ports/feedback_edge.elkt	-	0	-
end	1240	1448	tests/layered/inverted_ports/feedback_edge.elkt	ok	1	-
start	1241	1448	tests/layered/inverted_ports/west_output.elkt	-	0	-
end	1241	1448	tests/layered/inverted_ports/west_output.elkt	ok	0	-
start	1242	1448	tests/layered/labels/edge_label_layer_selection/end_layers_01.elkt	-	0	-
end	1242	1448	tests/layered/labels/edge_label_layer_selection/end_layers_01.elkt	ok	1	-
start	1243	1448	tests/layered/labels/edge_label_side_selection/smart_01.elkt	-	0	-
end	1243	1448	tests/layered/labels/edge_label_side_selection/smart_01.elkt	ok	0	-
start	1244	1448	tests/layered/labels/edge_label_side_selection/smart_02.elkt	-	0	-
end	1244	1448	tests/layered/labels/edge_label_side_selection/smart_02.elkt	ok	1	-
start	1245	1448	tests/layered/labels/edge_label_side_selection/smart_03.elkt	-	0	-
end	1245	1448	tests/layered/labels/edge_label_side_selection/smart_03.elkt	ok	1	-
start	1246	1448	tests/layered/labels/edge_label_side_selection/smart_04.elkt	-	0	-
end	1246	1448	tests/layered/labels/edge_label_side_selection/smart_04.elkt	ok	2	-
start	1247	1448	tests/layered/labels/edge_label_side_selection/smart_05.elkt	-	0	-
end	1247	1448	tests/layered/labels/edge_label_side_selection/smart_05.elkt	ok	1	-
start	1248	1448	tests/layered/labels/edge_label_side_selection/smart_06.elkt	-	0	-
end	1248	1448	tests/layered/labels/edge_label_side_selection/smart_06.elkt	ok	0	-
start	1249	1448	tests/layered/labels_ordering/headLabels_multiPorts.elkt	-	0	-
end	1249	1448	tests/layered/labels_ordering/headLabels_multiPorts.elkt	ok	0	-
start	1250	1448	tests/layered/labels_ordering/headLabels_singlePorts.elkt	-	0	-
end	1250	1448	tests/layered/labels_ordering/headLabels_singlePorts.elkt	ok	1	-
start	1251	1448	tests/layered/labels_ordering/tailLabels_multiPorts.elkt	-	0	-
end	1251	1448	tests/layered/labels_ordering/tailLabels_multiPorts.elkt	ok	0	-
start	1252	1448	tests/layered/labels_ordering/tailLabels_singlePorts.elkt	-	0	-
end	1252	1448	tests/layered/labels_ordering/tailLabels_singlePorts.elkt	ok	1	-
start	1253	1448	tests/layered/layer_constraints/01.elkt	-	0	-
end	1253	1448	tests/layered/layer_constraints/01.elkt	ok	1	-
start	1254	1448	tests/layered/layer_constraints/02.elkt	-	0	-
end	1254	1448	tests/layered/layer_constraints/02.elkt	ok	2	-
start	1255	1448	tests/layered/layer_constraints/03.elkt	-	0	-
end	1255	1448	tests/layered/layer_constraints/03.elkt	ok	1	-
start	1256	1448	tests/layered/layer_constraints/emptyLayerFirst.elkt	-	0	-
end	1256	1448	tests/layered/layer_constraints/emptyLayerFirst.elkt	ok	0	-
start	1257	1448	tests/layered/layer_constraints/emptyLayerLast.elkt	-	0	-
end	1257	1448	tests/layered/layer_constraints/emptyLayerLast.elkt	ok	0	-
start	1258	1448	tests/layered/layer_constraints/emptyLayerMid.elkt	-	0	-
end	1258	1448	tests/layered/layer_constraints/emptyLayerMid.elkt	ok	1	-
start	1259	1448	tests/layered/layering/minDummies.elkt	-	0	-
end	1259	1448	tests/layered/layering/minDummies.elkt	ok	1	-
start	1260	1448	tests/layered/node_label_placement/inside_placement.elkt	-	0	-
end	1260	1448	tests/layered/node_label_placement/inside_placement.elkt	ok	1	-
start	1261	1448	tests/layered/node_label_placement/inside_placement_hierarchicalNode.elkt	-	0	-
end	1261	1448	tests/layered/node_label_placement/inside_placement_hierarchicalNode.elkt	ok	0	-
start	1262	1448	tests/layered/node_label_placement/outside_placement.elkt	-	0	-
end	1262	1448	tests/layered/node_label_placement/outside_placement.elkt	ok	1	-
start	1263	1448	tests/layered/node_label_placement/outside_placement_hpriority.elkt	-	0	-
end	1263	1448	tests/layered/node_label_placement/outside_placement_hpriority.elkt	ok	1	-
start	1264	1448	tests/layered/node_label_placement/separate.elkt	-	0	-
end	1264	1448	tests/layered/node_label_placement/separate.elkt	ok	0	-
start	1265	1448	tests/layered/node_placement/KIPRA-1426/demo2-KIPRA-1426.elkt	-	0	-
end	1265	1448	tests/layered/node_placement/KIPRA-1426/demo2-KIPRA-1426.elkt	ok	1	-
start	1266	1448	tests/layered/node_placement/bk/classes/classes.elkt	-	0	-
end	1266	1448	tests/layered/node_placement/bk/classes/classes.elkt	ok	3	-
start	1267	1448	tests/layered/node_placement/bk/classes/classes_leftdown.elkt	-	0	-
end	1267	1448	tests/layered/node_placement/bk/classes/classes_leftdown.elkt	ok	0	-
start	1268	1448	tests/layered/node_placement/bk/classes/classes_leftup.elkt	-	0	-
end	1268	1448	tests/layered/node_placement/bk/classes/classes_leftup.elkt	ok	0	-
start	1269	1448	tests/layered/node_placement/bk/classes/classes_rightdown.elkt	-	0	-
end	1269	1448	tests/layered/node_placement/bk/classes/classes_rightdown.elkt	ok	0	-
start	1270	1448	tests/layered/node_placement/bk/classes/classes_rightup.elkt	-	0	-
end	1270	1448	tests/layered/node_placement/bk/classes/classes_rightup.elkt	ok	0	-
start	1271	1448	tests/layered/node_placement/bk/classes/classes_two_leftdown.elkt	-	0	-
end	1271	1448	tests/layered/node_placement/bk/classes/classes_two_leftdown.elkt	ok	1	-
start	1272	1448	tests/layered/node_placement/bk/classes/classes_two_leftup.elkt	-	0	-
end	1272	1448	tests/layered/node_placement/bk/classes/classes_two_leftup.elkt	ok	1	-
start	1273	1448	tests/layered/node_placement/bk/classes/classes_two_rightdown.elkt	-	0	-
end	1273	1448	tests/layered/node_placement/bk/classes/classes_two_rightdown.elkt	ok	1	-
start	1274	1448	tests/layered/node_placement/bk/classes/classes_two_rightdown_surrounded.elkt	-	0	-
end	1274	1448	tests/layered/node_placement/bk/classes/classes_two_rightdown_surrounded.elkt	ok	2	-
start	1275	1448	tests/layered/node_placement/bk/classes/classes_two_rightup.elkt	-	0	-
end	1275	1448	tests/layered/node_placement/bk/classes/classes_two_rightup.elkt	ok	1	-
start	1276	1448	tests/layered/node_placement/bk/classes/classes_two_samesize.elkt	-	0	-
end	1276	1448	tests/layered/node_placement/bk/classes/classes_two_samesize.elkt	ok	1	-
start	1277	1448	tests/layered/node_placement/bk/edge_length/edge_length_space_above.elkt	-	0	-
end	1277	1448	tests/layered/node_placement/bk/edge_length/edge_length_space_above.elkt	ok	1	-
start	1278	1448	tests/layered/node_placement/bk/edge_length/edge_length_space_below.elkt	-	0	-
end	1278	1448	tests/layered/node_placement/bk/edge_length/edge_length_space_below.elkt	ok	1	-
start	1279	1448	tests/layered/node_placement/bk/straightness/severalEdges.elkt	-	0	-
end	1279	1448	tests/layered/node_placement/bk/straightness/severalEdges.elkt	ok	2	-
start	1280	1448	tests/layered/node_placement/bk/straightness/straightEdgesLeft.elkt	-	0	-
end	1280	1448	tests/layered/node_placement/bk/straightness/straightEdgesLeft.elkt	ok	3	-
start	1281	1448	tests/layered/node_placement/bk/straightness/straightEdgesRight.elkt	-	0	-
end	1281	1448	tests/layered/node_placement/bk/straightness/straightEdgesRight.elkt	ok	3	-
